,SW48,SW620,SW1463,SW1116,RKO,MDST8,SW1417,T84,SW837,HT55,SW948,KM12
35568,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.02
35569,0.0,0.25,0.51,0.0,0.0,0.36,0.15,0.0,0.97,0.15,0.0,0.03
35570,20.59,3.81,0.0,5.12,7.97,0.0,0.62,0.85,1.2,2.93,3.94,0.0
35571,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.1,0.39,0.17,0.39,0.15
35572,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35574,0.04,0.38,0.0,0.18,0.02,0.16,0.22,0.12,0.27,0.15,0.0,0.09
35575,0.0,0.01,0.0,0.0,0.09,0.0,0.02,0.0,0.0,0.01,0.02,0.01
35576,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.24,0.38
35577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35579,0.0,0.05,0.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.04,0.0
35580,0.18,0.03,0.0,0.09,0.2,0.0,0.09,0.04,0.14,0.02,0.15,0.25
35581,0.9,0.51,0.0,0.13,0.45,0.18,0.34,0.22,2.26,0.2,0.21,0.44
35582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35585,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1
35586,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0
35587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35588,0.0,0.0,0.0,0.0,0.28,0.0,0.08,0.03,0.0,0.0,0.0,0.03
35589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35591,0.0,0.25,0.0,0.0,0.08,0.15,0.0,0.33,0.14,0.06,0.18,0.23
35592,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.24,0.0,0.32
35593,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35594,2.63,6.55,5.64,5.22,8.14,4.78,5.39,3.62,2.97,3.19,5.26,3.95
35595,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
35596,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35599,2.06,0.19,0.0,0.2,0.15,0.45,0.15,0.24,1.29,0.6,0.47,0.66
35600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35603,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
35604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.05
35608,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35610,0.02,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
35611,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.22,0.05,0.0,0.0
35612,0.32,0.25,0.01,0.5,0.5,0.02,0.32,0.36,0.39,0.32,0.2,2.27
35613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35615,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35618,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.04,0.0,0.05,0.0,0.02
35619,0.31,0.18,0.0,0.16,0.28,0.02,0.07,0.29,0.66,0.18,0.18,0.27
35620,0.0,0.39,0.0,0.58,0.0,0.0,0.0,0.51,0.0,0.67,1.04,0.0
35621,0.0,1.05,0.0,0.0,1.9,0.0,0.0,0.13,0.6,0.31,0.0,1.1
35622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35623,0.0,0.26,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
35624,0.0,0.34,0.0,0.18,0.14,0.0,0.48,0.19,0.09,0.19,0.96,0.48
35625,0.0,0.0,0.0,0.0,0.22,0.0,0.03,0.02,0.0,0.02,0.12,0.13
35626,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.31,0.18
35627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35628,0.5,0.0,0.0,0.08,0.1,0.03,0.04,0.0,0.0,0.0,0.1,0.1
35629,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.03,0.0,0.0
35630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35631,0.0,1.6,1.12,0.0,0.28,0.19,0.22,0.18,0.36,0.89,1.38,2.15
35632,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
35633,0.0,0.11,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35634,0.0,0.24,1.7,0.0,0.2,0.0,0.0,0.5,0.0,0.33,0.59,0.21
35635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35636,1.25,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.0,0.0,0.03
35637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35639,5.7,1.99,4.39,5.84,15.23,1.05,3.62,3.42,5.3,1.77,1.87,9.95
35640,0.46,1.1,0.06,0.0,1.85,0.05,0.67,1.23,1.15,0.15,0.13,0.57
35641,0.0,0.22,0.0,0.0,1.02,0.13,0.15,0.37,0.0,0.0,0.0,0.19
35642,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.04
35643,1.34,0.59,0.0,4.23,1.31,0.06,0.77,0.41,1.36,0.48,0.22,0.19
35644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35645,49.17,0.52,0.24,0.23,3.01,16.5,2.33,0.1,0.64,0.11,0.0,0.01
35646,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
35648,0.0,0.18,0.0,0.0,0.21,0.0,0.15,0.41,0.0,0.04,0.06,0.34
35649,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.12,0.78,0.0,0.0,0.0
35650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35651,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
35652,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.23,0.02,0.0,0.05
35653,0.0,0.12,0.0,0.0,0.0,0.0,0.48,0.13,0.0,0.0,0.0,0.0
35654,1.71,0.82,0.0,0.0,0.17,0.16,0.59,1.1,0.0,0.21,0.19,0.25
35655,0.04,1.09,0.0,1.16,0.51,0.02,0.6,1.05,0.94,1.29,1.13,0.4
35656,1.48,2.01,0.0,0.83,0.35,0.66,1.19,2.05,1.54,3.63,4.88,4.9
35657,0.13,0.15,0.12,0.32,0.18,0.05,0.15,0.34,0.14,0.19,0.41,0.36
35658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35662,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.38,0.42,1.58,1.33,0.07
35663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35669,0.0,0.05,0.0,0.0,0.32,0.0,0.05,0.02,0.0,0.05,0.05,0.07
35670,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
35671,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
35672,2.65,0.8,0.0,0.2,4.97,0.0,0.47,0.84,1.37,0.61,0.47,0.66
35673,2.5,0.63,0.0,0.0,0.7,0.0,0.3,0.34,0.85,0.31,0.07,0.81
35674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35677,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35681,0.0,0.18,5.8,0.0,1.01,0.0,0.0,0.0,0.83,0.0,0.0,0.31
35682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35685,0.0,0.8,6.97,0.66,0.0,0.0,0.63,0.18,0.0,0.24,0.0,0.49
35686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35687,0.27,0.21,0.16,0.11,0.24,0.09,0.2,0.55,0.33,0.26,0.21,0.36
35688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35690,0.0,0.02,0.0,0.0,0.0,0.3,0.02,0.0,0.01,0.03,0.02,0.0
35691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35694,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.42,0.0,0.0
35695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35697,0.04,0.05,0.07,0.05,0.01,0.04,0.02,0.0,0.04,0.14,0.02,0.03
35698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35704,0.0,0.0,0.0,0.0,10.72,0.06,0.02,0.0,0.02,0.01,0.01,0.0
35705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35706,0.93,0.5,1.08,0.0,0.23,0.0,0.44,0.36,0.0,0.06,0.09,0.22
35707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35709,0.01,0.03,0.01,0.0,0.0,0.0,2.75,0.0,0.0,0.07,0.0,0.0
35710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35711,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
35712,1.01,0.21,0.0,0.0,0.09,0.16,0.29,0.08,0.47,0.07,0.0,0.06
35713,58.95,137.43,62.4,24.34,323.16,46.51,88.98,112.58,52.92,164.71,132.92,333.08
35714,4.52,1.7,1.05,1.92,2.82,1.19,2.22,1.41,2.9,2.39,4.35,6.91
35715,2.33,5.44,3.02,2.32,2.77,1.44,2.79,1.65,6.38,3.85,4.74,2.63
35716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35717,1.46,1.74,0.0,0.0,0.12,0.06,0.07,0.0,0.0,0.0,0.0,0.09
35718,0.0,0.72,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
35719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06
35724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35725,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.0,0.0,0.0,0.38,0.0
35726,0.09,0.05,0.1,0.03,0.31,0.0,0.04,0.04,0.0,0.0,0.02,0.1
35727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35730,0.0,0.24,0.0,0.66,0.02,0.0,0.34,0.3,1.29,0.51,0.12,0.25
35731,3.32,0.51,0.78,0.05,0.0,0.03,0.21,0.28,0.54,0.25,0.16,0.35
35732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35733,0.71,0.22,1.06,0.16,0.37,0.1,0.15,0.17,0.36,0.47,0.41,0.37
35734,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.08
35735,0.0,0.05,0.0,0.15,0.61,0.0,0.07,0.12,0.51,0.0,0.06,0.34
35736,6.48,1.15,1.55,0.44,1.67,0.61,1.15,0.27,1.5,1.74,1.18,6.95
35737,0.46,0.31,0.92,0.35,1.6,0.1,0.27,0.11,0.5,0.77,1.6,1.32
35738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35739,0.0,0.03,0.0,0.0,0.0,0.01,0.07,0.02,0.08,0.01,0.01,0.02
35740,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05
35741,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.17
35742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35746,0.76,0.35,0.69,0.14,0.45,0.06,1.05,0.38,0.03,0.49,1.47,0.28
35747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35749,0.0,0.07,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.06
35750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35752,0.57,1.29,1.32,0.69,1.01,0.3,0.64,0.4,0.45,0.29,1.26,0.84
35753,0.0,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.13
35754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35756,0.0,0.08,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.07
35757,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35761,0.0,0.93,0.0,0.99,0.0,0.0,0.0,0.0,0.51,0.09,0.16,0.0
35762,1.73,0.68,0.93,2.38,2.68,0.8,1.23,1.3,1.69,1.65,1.72,2.22
35763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.0,0.0
35764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35766,0.49,0.02,0.0,0.14,0.24,0.06,0.02,0.01,0.08,0.07,0.05,0.47
35767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35768,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
35769,0.0,0.13,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.0
35770,0.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35771,0.1,0.77,0.71,0.15,0.41,0.41,0.51,0.19,1.74,0.15,2.97,0.09
35772,0.0,0.15,0.0,0.0,0.29,0.0,0.11,0.04,0.35,0.0,0.11,0.0
35773,0.18,2.07,0.0,0.42,0.5,0.0,0.71,0.95,4.59,0.34,4.44,0.0
35774,0.0,0.3,1.15,0.0,0.45,0.19,0.24,0.43,3.32,0.23,1.62,0.14
35775,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
35776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
35781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35783,0.0,0.0,0.0,0.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.07
35784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35785,0.47,0.44,0.55,0.0,0.78,0.15,0.31,0.18,0.14,0.38,0.0,0.74
35786,0.99,0.17,0.0,0.26,0.84,0.11,0.13,0.1,0.0,0.0,0.06,0.04
35787,0.0,0.02,0.33,0.0,0.01,0.02,0.04,0.02,0.0,0.0,0.01,0.01
35788,0.0,0.22,0.0,0.0,0.32,0.0,0.0,0.35,2.55,0.26,1.23,0.38
35789,0.0,0.46,0.0,0.0,0.77,0.0,0.33,0.2,0.0,0.11,0.16,0.15
35790,0.0,0.98,0.0,0.59,0.84,0.0,0.16,0.39,0.91,0.11,1.09,1.05
35791,0.0,0.15,0.0,0.0,0.09,0.0,0.0,0.06,0.26,0.82,0.0,0.05
35792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
35793,0.0,0.05,0.0,0.54,0.0,0.06,0.15,0.03,0.48,0.0,0.07,0.28
35794,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.02,0.0,0.0
35795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35796,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35797,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02,0.0
35798,1.07,0.39,0.24,0.16,0.06,0.07,0.2,0.15,0.25,0.18,0.08,0.44
35799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35800,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.01,0.01
35801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35804,1.53,0.46,0.0,0.16,0.8,0.22,0.67,0.34,2.24,0.21,0.5,1.05
35805,0.85,0.62,0.0,1.37,2.71,0.6,0.73,0.82,1.93,1.14,1.17,0.98
35806,1.9,0.05,0.0,0.0,0.55,4.14,0.0,0.0,0.2,0.0,0.03,0.39
35807,2.84,2.67,6.53,3.31,1.69,2.76,3.81,9.22,11.51,1.76,12.55,3.97
35808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35809,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.23,0.0,0.0,0.05
35810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
35811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35812,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0
35813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35815,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.11,0.0,0.03,0.06
35816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35818,0.0,1.98,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.05,0.27
35819,0.4,2.45,1.7,1.61,1.61,0.06,1.95,1.08,1.44,1.2,1.3,0.87
35820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35824,0.0,0.1,0.0,0.0,0.06,0.13,0.08,0.1,0.0,0.11,0.02,0.03
35825,0.0,0.03,0.0,0.37,0.0,0.0,0.04,0.0,0.07,0.06,0.71,0.0
35826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.03
35828,0.29,0.02,0.0,0.0,0.02,0.11,0.0,0.06,0.04,0.02,0.07,0.24
35829,29.85,4.07,8.92,12.97,8.88,7.02,6.92,6.36,14.46,14.06,12.43,34.3
35830,0.0,0.36,0.0,0.07,0.17,0.56,0.0,0.16,0.0,0.05,0.24,0.08
35831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35834,2.24,0.81,1.34,3.09,7.35,0.5,2.3,3.62,7.14,1.04,1.7,5.42
35835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35836,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
35837,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.02,0.05,0.0,0.0
35838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35839,9.13,3.82,4.16,3.15,2.12,1.75,4.17,7.99,5.74,4.22,2.91,4.51
35840,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.26,0.0,0.2,0.56,0.25
